source,target,sign
Metab__HMDB0059586_c,ABCB1,-1
Metab__HMDB0037532_c,ESR1,1
Metab__942_c,SRC,1
Metab__HMDB0014486_c,CASP2,1
Metab__5481173_c,DHFR,-1
Metab__2729_c,DRD3,-1
Metab__HMDB0003747_c,MMP9,1
Metab__HMDB0003747_c,MMP9,-1
Metab__4666_c,CYP3A4,-1
Metab__HMDB0014683_c,HTR1A,-1
Metab__7814_c,"NAT1",-1
Metab__HMDB0000220_c,TNFRSF21,1
Metab__HMDB0003249_c,CASP3,1
Metab__HMDB0041967_c,NFE2L2,1
Metab__3269_c,ESR1,1
Metab__5281969_c,MAPK3,1
Metab__HMDB0003125_c,SMPD3,1
Metab__HMDB0015327_c,MAP1A,-1
Metab__HMDB0240214_c,ABL2,-1
Metab__5768_c,GSTP1,-1
Metab__HMDB0001877_c,ABCB1,-1
Metab__HMDB0015025_c,CASP9,1
Metab__60680_c,CNTFR,1
Metab__4545574_c,GRM8,1
Metab__9433_c,ADORA1,-1
Metab__HMDB0014334_c,CASP4,1
Metab__206_c,CD209,-1
Metab__5565_c,CASP3,1
Metab__HMDB0032133_c,RXRB,1
Metab__4920_c,KCNMA1,-1
Metab__HMDB0014407_c,SOD1,-1
Metab__123015_c,FLT3,-1
Metab__188942_c,CACNA1G,-1
Metab__HMDB0014602_c,RXRA,1
Metab__1177_c,TYMP,-1
Metab__6683_c,CYP1A2,-1
Metab__5462501_c,ACE,-1
Metab__23340_c,CASP3,1
Metab__HMDB0015462_c,NR3C1,1
Metab__HMDB0034410_c,CASP3,1
Metab__29051_c,TP53,1
Metab__HMDB0003125_c,ENO1,-1
Metab__2548_c,STAT3,-1
Metab__HMDB0003747_c,EGF,-1
Metab__HMDB0015562_c,CHRM3,-1
Metab__2826_c,PDYN,1
Metab__HMDB0000464_c,PLA2G4A,1
Metab__238_c,CD38,-1
Metab__5281787_c,RARA,1
Metab__HMDB0015256_c,KCNJ11,-1
Metab__5074_c,HTR2C,-1
Metab__HMDB0014537_c,CACNA1S,-1
Metab__41384_c,CYP3A4,1
Metab__41384_c,CYP3A4,-1
Metab__HMDB0014650_c,DRD2,-1
Metab__HMDB0003352_c,TRPM8,1
Metab__HMDB0003312_c,CYP1A1,-1
Metab__HMDB0004628_c,PON1,-1
Metab__2551_c,AKT1,1
Metab__HMDB0002140_c,TYMS,-1
Metab__648_c,DHODH,-1
Metab__1695_c,SST,1
Metab__4819_c,CASP3,1
Metab__62080_c,RHO,-1
Metab__HMDB0130987_c,SOD2,1
Metab__9828951_c,PTGS2,-1
Metab__3959_c,CCKAR,-1
Metab__5281728_c,CYP2E1,-1
Metab__HMDB0015420_c,SLC12A1,-1
Metab__5724_c,AKR1B1,-1
Metab__HMDB0001934_c,MAPK3,1
Metab__HMDB0001934_c,MAPK3,-1
Metab__60734_c,GAA,-1
Metab__2464_c,MAPK1,-1
Metab__HMDB0014380_c,PDE3A,-1
Metab__2514_c,MAPK1,1
Metab__HMDB0000990_c,ALB,-1
Metab__246598_c,CREBBP,1
Metab__64142_c,CYP3A5,-1
Metab__3310_c,FAS,1
Metab__HMDB0014732_c,PLAU,-1
Metab__26175_c,SLC18A1,-1
Metab__20527_c,"NAT1",-1
Metab__838_c,ADRB2,1
Metab__4435_c,AR,1
Metab__HMDB0014937_c,RARG,1
Metab__HMDB0003378_c,GUCY2C,1
Metab__HMDB0003747_c,TP53,1
Metab__HMDB0003747_c,TP53,-1
Metab__HMDB0033731_c,MAP2K1,-1
Metab__181_c,DLD,1
Metab__3931_c,APOA1,1
Metab__HMDB0015443_c,CHRFAM7A,-1
Metab__9687_c,IGFBP4,1
Metab__HMDB0035023_c,CYP1A1,-1
Metab__4473_c,CACNA2D1,-1
Metab__3001028_c,SERPINC1,-1
Metab__72271_c,CHEK1,-1
Metab__HMDB0014876_c,CYP3A4,-1
Metab__727_c,NR1I2,1
Metab__65281_c,A2M,-1
Metab__3931_c,GRHL1,1
Metab__HMDB0015400_c,AOC3,-1
Metab__23709079_c,HTR1A,-1
Metab__6917697_c,HTR3A,1
Metab__HMDB0014452_c,ATM,1
Metab__HMDB0014337_c,SLC6A2,-1
Metab__HMDB0014542_c,STAT3,-1
Metab__951_c,CASP7,1
Metab__50897_c,ESR1,1
Metab__HMDB0014484_c,CHRM5,-1
Metab__HMDB0015313_c,CASP7,1
Metab__11578515_c,FGFR3,-1
Metab__11625818_c,PIK3CG,-1
Metab__HMDB0005843_c,TXNRD1,-1
Metab__5491_c,CASP8,1
Metab__5288209_c,MAPK8,1
Metab__413605_c,SRC,-1
Metab__HMDB0005794_c,CYP1A1,1
Metab__HMDB0005794_c,CYP1A1,-1
Metab__HMDB0005022_c,APOB,-1
Metab__2866_c,HTR1A,1
Metab__942_c,TH,1
Metab__6437074_c,TBXA2R,-1
Metab__6439232_c,ALOX5,-1
Metab__11292_c,NR3C1,-1
Metab__3931_c,FFAR1,1
Metab__4473_c,CACNA1C,-1
Metab__5166_c,PTGS2,-1
Metab__HMDB0014901_c,TPO,-1
Metab__HMDB0000142_c,UCP1,1
Metab__6420138_c,AURKA,-1
Metab__5056_c,TNF,-1
Metab__5486700_c,CRHR1,-1
Metab__HMDB0014680_c,DRD2,-1
Metab__HMDB0006049_c,SRC,-1
Metab__HMDB0014930_c,HRH1,-1
Metab__HMDB0002179_c,CASP3,1
Metab__3931_c,FDFT1,1
Metab__HMDB0014620_c,DAO,-1
Metab__3034396_c,CYP1A2,1
Metab__HMDB0005794_c,SLC2A2,-1
Metab__160_c,OXTR,1
Metab__9576787_c,CASP3,1
Metab__2909_c,CYP27A1,-1
Metab__HMDB0015360_c,EGFR,1
Metab__HMDB0014564_c,CHRM2,-1
Metab__HMDB0014511_c,AR,1
Metab__HMDB0000094_c,TRPV1,1
Metab__293602_c,HMOX1,-1
Metab__62852_c,PLA2G2A,-1
Metab__446552_c,TYMS,-1
Metab__443590_c,ADRB2,1
Metab__23994_c,HRG,1
Metab__HMDB0014372_c,APOB,1
Metab__HMDB0014372_c,APOB,-1
Metab__219100_c,ENOX2,-1
Metab__49867926_c,PIK3CG,-1
Metab__HMDB0015175_c,CRBN,-1
Metab__5562_c,ELK1,1
Metab__5099_c,PARG,-1
Metab__HMDB0005021_c,DRD3,-1
Metab__2687_c,MAPK1,1
Metab__365701_c,GSR,-1
Metab__HMDB0015695_c,HRH2,-1
Metab__3758_c,PDE5A,-1
Metab__5056_c,CYP3A4,-1
Metab__24776445_c,SMO,-1
Metab__HMDB0015173_c,NOS3,1
Metab__24934_c,RAC1,1
Metab__6323452_c,CES1,-1
Metab__11285653_c,CYP2C19,-1
Metab__3003_c,RELA,-1
Metab__3661_c,CHRM4,-1
Metab__5248_c,PROC,-1
Metab__5353562_c,VEGFA,1
Metab__HMDB0000216_c,ADRA1B,1
Metab__9799221_c,HDAC1,-1
Metab__164272_c,ALOX5,-1
Metab__4278_c,OGG1,-1
Metab__238_c,GLRX,1
Metab__93860_c,XBP1,1
Metab__942_c,VEGFA,1
Metab__5478883_c,CTSD,-1
Metab__9048_c,DHFR,-1
Metab__160237_c,CYP1A1,1
Metab__443878_c,CHRM3,-1
Metab__4745_c,ADRA2C,1
Metab__HMDB0015366_c,SMPD1,-1
Metab__3363_c,CHEK1,1
Metab__HMDB0015247_c,CYP1A2,-1
Metab__869_c,ACACB,-1
Metab__60863_c,TYMS,-1
Metab__3640_c,POMC,1
Metab__HMDB0015254_c,ACHE,-1
Metab__4362_c,ABCB1,-1
Metab__77998_c,TGFB1,1
Metab__63009_c,CASP7,1
Metab__HMDB0004628_c,NFE2L2,1
Metab__165628_c,NR1I2,1
Metab__5056_c,NQO1,1
Metab__5280754_c,CYP3A4,-1
Metab__5691_c,PIK3CD,-1
Metab__1129_c,TYMS,-1
Metab__63090_c,CYP11B2,1
Metab__10311_c,CYP2C9,-1
Metab__HMDB0015477_c,ADRB3,1
Metab__453_c,MAPKAPK2,1
Metab__762_c,ARF6,1
Metab__HMDB0015314_c,OPRD1,-1
Metab__HMDB0015116_c,CES2,-1
Metab__HMDB0015300_c,AR,-1
Metab__HMDB0001830_c,GNRH1,-1
Metab__HMDB0001849_c,ODC1,1
Metab__HMDB0015279_c,CHRM1,-1
Metab__HMDB0015360_c,ERBB2,-1
Metab__15910_c,NR1I2,1
Metab__4120_c,CHRM2,-1
Metab__6419702_c,PRKCA,1
Metab__72828_c,CTPS1,-1
Metab__HMDB0015237_c,SLC6A4,-1
Metab__10089677_c,MMP2,-1
Metab__8418_c,CYP1A2,1
Metab__HMDB0014477_c,GRIN3A,-1
Metab__HMDB0014437_c,GABRA1,1
Metab__HMDB0014437_c,GABRA1,-1
Metab__HMDB0014933_c,ALOX5,-1
Metab__HMDB0015025_c,CDK1,-1
Metab__3931_c,FHL2,1
Metab__2194_c,GSR,1
Metab__HMDB0000039_c,CDK2,-1
Metab__444732_c,APAF1,1
Metab__5052_c,KCNH2,-1
Metab__2970_c,GMPS,-1
Metab__581_c,GRIN2A,1
Metab__HMDB0015360_c,STAT3,-1
Metab__444569_c,REN,-1
Metab__172997_c,HDC,-1
Metab__HMDB0014600_c,KCNH2,-1
Metab__1645_c,RB1,1
Metab__HMDB0003125_c,JUN,1
Metab__188403_c,F2,-1
Metab__24462_c,MAPK3,1
Metab__HMDB0001879_c,AKT1,1
Metab__HMDB0001879_c,AKT1,-1
Metab__HMDB0001889_c,ADORA1,-1
Metab__5289294_c,CTSF,-1
Metab__49858426_c,ERBB3,-1
Metab__62751_c,GRIN2A,-1
Metab__52194_c,SCN5A,-1
Metab__3792_c,ACHE,-1
Metab__3032581_c,CASP9,1
Metab__HMDB0014862_c,TLR7,1
Metab__24934_c,MAPK8,1
Metab__24934_c,MAPK8,-1
Metab__11245456_c,GRM5,-1
Metab__HMDB0001892_c,MAOB,-1
Metab__73489_c,ACHE,-1
Metab__HMDB0005007_c,NR1I3,1
Metab__5591_c,EGR1,1
Metab__16758210_c,ESR2,-1
Metab__HMDB0001890_c,CHUK,-1
Metab__HMDB0029521_c,CYP1A1,-1
Metab__HMDB0000248_c,THRA,1
Metab__HMDB0000248_c,THRA,-1
Metab__HMDB0015391_c,MGMT,-1
Metab__3003_c,PER2,1
Metab__2301_c,IKBKB,-1
Metab__HMDB0035078_c,AKR1C2,1
Metab__HMDB0015374_c,CACNA1H,-1
Metab__5311027_c,PTGER1,1
Metab__HMDB0041971_c,ESR1,1
Metab__36188_c,CYP1A2,-1
Metab__6468_c,GRIN3A,-1
Metab__5163_c,HTR2B,-1
Metab__145937_c,MAPK3,-1
Metab__49858426_c,EGFR,-1
Metab__3973_c,CASP3,1
Metab__HMDB0004628_c,MAPK1,1
Metab__639665_c,CASP7,1
Metab__46936419_c,GART,-1
Metab__60612_c,CASP9,1
Metab__HMDB0000181_c,DRD3,1
Metab__HMDB0015096_c,KCNQ1,-1
Metab__3005837_c,CASP8,1
Metab__HMDB0014684_c,PROC,-1
Metab__4451_c,CYP3A5,-1
Metab__HMDB0000464_c,NOS1,1
Metab__2483_c,CASP3,1
Metab__9913629_c,F2,-1
Metab__4259_c,KCNH2,-1
Metab__HMDB0003125_c,SOD1,1
Metab__HMDB0001852_c,RXRA,1
Metab__HMDB0005801_c,ESR1,1
Metab__24570_c,CTNNB1,1
Metab__HMDB0014544_c,CASP3,1
Metab__HMDB0001879_c,PON1,1
Metab__3461_c,CASP8,1
Metab__HMDB0041856_c,CAT,1
Metab__HMDB0033835_c,ESR1,1
Metab__2951_c,RYR1,-1
Metab__HMDB0003747_c,CREB1,1
Metab__HMDB0003550_c,VDR,1
Metab__3143_c,CASP8,1
Metab__HMDB0001852_c,CA2,1
Metab__37034_c,SOD1,1
Metab__5311068_c,ADRA2A,1
Metab__5287474_c,HMOX1,-1
Metab__2308_c,IL13,1
Metab__115237_c,DRD4,-1
Metab__36679_c,CYP2C9,-1
Metab__23994_c,JUN,1
Metab__HMDB0014794_c,HTR1A,1
Metab__HMDB0000538_c,EIF1AX,1
Metab__HMDB0015358_c,OPRM1,1
Metab__5281847_c,CASP3,1
Metab__457954_c,KRAS,-1
Metab__HMDB0001355_c,ACHE,-1
Metab__34526_c,ACHE,-1
Metab__HMDB0032133_c,AR,-1
Metab__3086598_c,MMP2,-1
Metab__6918107_c,HTR3B,-1
Metab__2514_c,CASP3,1
Metab__3143_c,MAPT,1
Metab__72016_c,ADORA2A,1
Metab__HMDB0015364_c,NR1I2,1
Metab__HMDB0014415_c,CACNA2D1,-1
Metab__1444_c,PPARG,1
Metab__433294_c,SCN5A,-1
Metab__HMDB0001167_c,PLA2G1B,-1
Metab__10152529_c,CNR1,-1
Metab__HMDB0033930_c,MAOA,-1
Metab__657237_c,CASP8,1
Metab__HMDB0014592_c,ADRA1A,1
Metab__HMDB0015280_c,SLC6A3,-1
Metab__23925_c,CP,1
Metab__21849939_c,TOP2A,-1
Metab__2733525_c,CYP2C9,-1
Metab__HMDB0000784_c,PPARG,1
Metab__HMDB0014651_c,THRB,1
Metab__HMDB0003747_c,"NAMPT",1
Metab__HMDB0003747_c,"NAMPT",-1
Metab__3959_c,OPRD1,1
Metab__HMDB0002179_c,NOS3,-1
Metab__HMDB0015679_c,CYP2C9,1
Metab__6371_c,HMOX1,-1
Metab__HMDB0240214_c,EGFR,-1
Metab__208820_c,ADORA2A,1
Metab__HMDB0001942_c,ADRB2,1
Metab__HMDB0014690_c,MPO,-1
Metab__864_c,POR,-1
Metab__HMDB0041822_c,CASP6,1
Metab__HMDB0015538_c,NR1I2,1
Metab__51358113_c,MTOR,-1
Metab__16129704_c,F2R,-1
Metab__667468_c,HRH1,-1
Metab__HMDB0015195_c,CHRM1,-1
Metab__1405_c,NQO2,-1
Metab__151069_c,ALK,-1
Metab__259846_c,CTNNB1,-1
Metab__9865554_c,CXCR1,-1
Metab__HMDB0060620_c,UGT1A1,1
Metab__53000_c,TBXAS1,-1
Metab__5329099_c,KDR,-1
Metab__24934_c,TXNRD1,1
Metab__24934_c,TXNRD1,-1
Metab__HMDB0000058_c,PRKAR1B,1
Metab__36324_c,ADRA2A,-1
Metab__HMDB0001895_c,MPO,1
Metab__HMDB0240214_c,PTK6,-1
Metab__HMDB0031154_c,CASP3,1
Metab__HMDB0015583_c,CYP3A4,-1
Metab__185915_c,PIN1,-1
Metab__5056_c,MAPK3,1
Metab__5056_c,MAPK3,-1
Metab__5281767_c,CHEK1,1
Metab__HMDB0014746_c,TP53,1
Metab__HMDB0014669_c,CACNG1,-1
Metab__6398970_c,MPO,-1
Metab__69512_c,CASP3,1
Metab__HMDB0014473_c,CA2,1
Metab__HMDB0001043_c,ACADM,1
Metab__3269_c,ESR2,1
Metab__5645_c,CASP6,1
Metab__444732_c,CYP1A1,1
Metab__1690_c,NFKB1,1
Metab__24836820_c,MAPK3,1
Metab__11167602_c,NTRK1,-1
Metab__HMDB0001870_c,DAO,-1
Metab__4920_c,CYP17A1,-1
Metab__443894_c,AVPR1A,-1
Metab__2215_c,HTR2B,1
Metab__9917279_c,ACHE,-1
Metab__1684_c,CYP3A4,1
Metab__HMDB0015342_c,CYP3A4,-1
Metab__11760262_c,CNR1,-1
Metab__HMDB0015614_c,IL6,-1
Metab__9936947_c,TACR1,-1
Metab__1082702_c,LTA4H,-1
Metab__115100_c,IL5,-1
Metab__6279_c,NR1I2,1
Metab__HMDB0001273_c,EEF1A1,1
Metab__HMDB0015084_c,GRIN3A,-1
Metab__HMDB0014638_c,TK1,1
Metab__HMDB0014638_c,TK1,-1
Metab__HMDB0015280_c,HTR1A,-1
Metab__158_c,MMP9,1
Metab__5280754_c,PPP3CA,1
Metab__5280754_c,PPP3CA,-1
Metab__3410_c,ADRB2,-1
Metab__4920_c,NR1I2,1
Metab__HMDB0014460_c,CYP1A2,-1
Metab__HMDB0032943_c,BCHE,-1
Metab__HMDB0001043_c,CPT2,1
Metab__HMDB0000538_c,RPS4Y1,1
Metab__4754_c,SLC22A11,-1
Metab__HMDB0015604_c,NR1I2,1
Metab__HMDB0014520_c,CHRM1,-1
Metab__HMDB0003312_c,NOS3,1
Metab__HMDB0014543_c,PLK1,-1
Metab__2505_c,MAPK9,1
Metab__HMDB0000220_c,PLIN2,1
Metab__HMDB0015242_c,KCNN3,-1
Metab__HMDB0005034_c,CYP17A1,-1
Metab__5589_c,RELA,-1
Metab__3392731_c,PPARD,1
Metab__4889_c,SLCO1B1,1
Metab__HMDB0001848_c,HTR2C,-1
Metab__HMDB0005007_c,PON1,1
Metab__HMDB0014906_c,S100A12,-1
Metab__HMDB0015466_c,NR3C1,1
Metab__HMDB0015466_c,NR3C1,-1
Metab__HMDB0014615_c,SLC6A4,-1
Metab__HMDB0001925_c,HSF1,1
Metab__4778_c,MARK1,1
Metab__446378_c,ATF4,1
Metab__688674_c,CYP3A4,-1
Metab__206_c,LTF,-1
Metab__HMDB0014440_c,PDYN,1
Metab__231_c,HMGCS1,1
Metab__10201696_c,CTSK,-1
Metab__221071_c,NR1I2,1
Metab__1348_c,PDE5A,-1
Metab__HMDB0000464_c,SPTBN1,1
Metab__HMDB0000990_c,ODC1,-1
Metab__HMDB0014884_c,TNF,-1
Metab__HMDB0015372_c,SLC6A4,-1
Metab__667468_c,HTR2C,-1
Metab__176405_c,NR1H4,1
Metab__HMDB0000464_c,CNGA1,1
Metab__HMDB0038457_c,CYP2C9,-1
Metab__65110_c,PRKAA1,1
Metab__HMDB0014979_c,ADRB1,1
Metab__HMDB0003409_c,AHR,1
Metab__HMDB0012259_c,STAT3,1
Metab__HMDB0014944_c,CYP1A2,-1
Metab__HMDB0032133_c,RB1,-1
Metab__238_c,CDH2,-1
Metab__HMDB0037516_c,CASP9,1
Metab__HMDB0015607_c,APEX1,-1
Metab__2987927_c,KIF11,-1
Metab__5726_c,TYMP,1
Metab__5376_c,KCNA3,-1
Metab__7365_c,GLS,-1
Metab__5360_c,RYR1,1
Metab__2084_c,PTGS1,-1
Metab__123015_c,FLT4,-1
Metab__8343_c,AR,1
Metab__HMDB0014413_c,DRD4,1
Metab__143_c,TYMS,-1
Metab__3001858_c,UBA1,1
Metab__2524_c,CDK2,-1
Metab__HMDB0002124_c,ABCC1,-1
Metab__24884190_c,TERT,-1
Metab__HMDB0013671_c,CASP3,1
Metab__5164_c,MAPK14,-1
Metab__HMDB0014334_c,ABCB1,-1
Metab__5311283_c,SLC6A9,-1
Metab__HMDB0014853_c,CASP3,1
Metab__HMDB0001852_c,NR1H4,1
Metab__344200_c,GSR,-1
Metab__657073_c,NOS2,-1
Metab__18140_c,ESR1,1
Metab__HMDB0014351_c,KCNH2,-1
Metab__HMDB0005014_c,PTGS1,-1
Metab__HMDB0000216_c,POMC,1
Metab__62852_c,MAPK14,-1
Metab__HMDB0000870_c,CXCL8,1
Metab__HMDB0014334_c,PSMB2,-1
Metab__HMDB0001510_c,MAPK8,1
Metab__443295_c,MAPK1,1
Metab__6918115_c,TOP2A,-1
Metab__91754_c,VDR,1
Metab__11937_c,HIF1A,1
Metab__176405_c,CASP3,1
Metab__637511_c,MAPK14,1
Metab__HMDB0014757_c,SRC,-1
Metab__HMDB0003125_c,HDAC2,1
Metab__HMDB0037547_c,ESR1,1
Metab__2548_c,CXCL8,-1
Metab__445617_c,FHIT,-1
Metab__20055008_c,NR3C1,1
Metab__238_c,PRKAA2,-1
Metab__1548952_c,ESR1,1
Metab__1548952_c,ESR1,-1
Metab__16162108_c,NFKB1,-1
Metab__HMDB0015132_c,THBS1,-1
Metab__HMDB0014372_c,RAF1,-1
Metab__9888590_c,PLK1,-1
Metab__HMDB0001999_c,TNFRSF21,1
Metab__HMDB0014624_c,F8,1
Metab__125889_c,CACNA1A,-1
Metab__HMDB0014933_c,PLA2G1B,-1
Metab__871_c,CASP3,1
Metab__9982244_c,ABCC3,1
Metab__HMDB0035214_c,ESR1,1
Metab__710_c,NOS1,-1
Metab__5360_c,CYP2C19,-1
Metab__38779_c,CYP2E1,-1
Metab__HMDB0015372_c,HTR2C,-1
Metab__119032_c,PON1,1
Metab__24575_c,CASP3,1
Metab__8515_c,GCLM,-1
Metab__4900_c,HIF1A,1
Metab__9578787_c,TACR1,-1
Metab__62518_c,OPRK1,-1
Metab__443289_c,EDN1,-1
Metab__11947681_c,NFKB1,1
Metab__3285_c,CYP1A2,-1
Metab__132519_c,MMP9,-1
Metab__HMDB0014684_c,SLC15A1,-1
Metab__HMDB0000538_c,MAPK3,1
Metab__250_c,EIF2S1,1
Metab__177992_c,MPO,-1
Metab__794323_c,KIF11,-1
Metab__HMDB0005034_c,SCN1A,-1
Metab__HMDB0014473_c,ATF6,1
Metab__5032_c,SLC6A4,-1
Metab__3453_c,GCG,1
Metab__4473_c,CHRM5,-1
Metab__681_c,CASP3,1
Metab__HMDB0030746_c,NR1I2,1
Metab__HMDB0014393_c,ADRA2C,-1
Metab__60822_c,CRP,-1
Metab__3938_c,HRH1,1
Metab__14814_c,STAT1,1
Metab__HMDB0000042_c,KLF4,1
Metab__4923_c,CYP2C19,-1
Metab__50925401_c,HSD17B1,-1
Metab__77990_c,CES1,-1
Metab__1548952_c,NR1I2,1
Metab__3086598_c,MMP9,-1
Metab__5691_c,MMP9,-1
Metab__5288609_c,FGF2,-1
Metab__HMDB0001273_c,EXOC7,1
Metab__HMDB0000538_c,RPS8,1
Metab__6420138_c,AURKB,-1
Metab__5527_c,HRH1,-1
Metab__156326_c,ADRB1,-1
Metab__HMDB0032566_c,MMP9,1
Metab__11597571_c,CASP3,1
Metab__6918191_c,CYP1A1,1
Metab__HMDB0041822_c,TP53,-1
Metab__HMDB0001877_c,ESR2,1
Metab__HMDB0005000_c,CASP7,1
Metab__2551_c,MAPK3,1
Metab__231_c,GRHL1,1
Metab__24462_c,MAP2K1,1
Metab__HMDB0014566_c,SLC6A2,-1
Metab__HMDB0000538_c,CDH2,-1
Metab__5538_c,CCND1,-1
Metab__16738692_c,PTEN,1
Metab__2949_c,PGR,1
Metab__108092_c,HRH1,-1
Metab__HMDB0014624_c,PTPN6,-1
Metab__3047758_c,ABCC8,-1
Metab__HMDB0014989_c,CASP8,1
Metab__HMDB0062469_c,ACHE,1
Metab__HMDB0031864_c,GSTP1,-1
Metab__HMDB0001220_c,ADCY2,1
Metab__442783_c,NFKB1,-1
Metab__603_c,GCKR,1
Metab__603_c,GCKR,-1
Metab__24586_c,CASP3,1
Metab__9925627_c,HRH3,-1
Metab__5455_c,HSD11B2,-1
Metab__HMDB0031991_c,AKT1,1
Metab__HMDB0031991_c,AKT1,-1
Metab__4495_c,LTF,-1
Metab__HMDB0014998_c,NR3C2,1
Metab__3750_c,MAPK3,1
Metab__4627783_c,REN,-1
Metab__HMDB0001859_c,SLC22A11,-1
Metab__HMDB0014868_c,CYP1A2,-1
Metab__2750_c,RELA,-1
Metab__HMDB0030583_c,PARP1,1
Metab__HMDB0003747_c,FOXO1,1
Metab__148123_c,MAPK1,1
Metab__238_c,EIF3H,1
Metab__3931_c,CD36,1
Metab__HMDB0002290_c,GLS,-1
Metab__4473_c,CHRM4,-1
Metab__838_c,SOD1,1
Metab__HMDB0041974_c,CYP1A1,1
Metab__5491_c,CASP7,1
Metab__231_c,UGT1A9,1
Metab__6618_c,CASP3,1
Metab__444732_c,KDM4A,-1
Metab__253602_c,CASP8,1
Metab__11842604_c,PARP1,-1
Metab__23994_c,SRC,-1
Metab__441298_c,CYP1A1,-1
Metab__HMDB0015563_c,MAOA,-1
Metab__71351_c,DRD2,-1
Metab__73255_c,ACHE,-1
Metab__838_c,EDN1,1
Metab__238_c,GCH1,-1
Metab__4666_c,BCL2,-1
Metab__447523_c,SRC,-1
Metab__HMDB0001939_c,CYP2C8,-1
Metab__HMDB0014466_c,ADRA1B,-1
Metab__HMDB0014989_c,MGMT,-1
Metab__68995_c,AKR1C2,-1
Metab__727_c,MAPK1,1
Metab__312145_c,PLK3,-1
Metab__24424_c,PTPN1,-1
Metab__HMDB0015175_c,CASP3,1
Metab__11597571_c,LCK,-1
Metab__213022_c,TYMS,-1
Metab__3209_c,SULT2A1,1
Metab__72303_c,IL4,-1
Metab__12026_c,PLA2G7,-1
Metab__33113_c,GSK3B,-1
Metab__3034814_c,HTR2C,-1
Metab__7814_c,AKR1C2,1
Metab__31099_c,NFE2L2,1
Metab__HMDB0005794_c,VEGFA,1
Metab__HMDB0005794_c,VEGFA,-1
Metab__HMDB0035214_c,TOP2A,1
Metab__8722_c,MAPK1,1
Metab__6918834_c,CDK2,-1
Metab__HMDB0004296_c,CASP3,1
Metab__11020241_c,CYP1A1,-1
Metab__39929_c,AHR,1
Metab__55645_c,DRD2,1
Metab__135411_c,CASP9,1
Metab__3086686_c,PDGFRA,-1
Metab__5307_c,FGFR3,-1
Metab__HMDB0015477_c,ADRB2,-1
Metab__2909_c,REN,1
Metab__HMDB0001917_c,KCNH2,-1
Metab__44137945_c,FGFR3,-1
Metab__4584_c,DUSP1,-1
Metab__4766_c,AKT1,-1
Metab__5329102_c,FLT4,-1
Metab__2770_c,ATF2,1
Metab__HMDB0015132_c,AKT1,1
Metab__63090_c,PARP1,1
Metab__HMDB0003217_c,CHEK2,1
Metab__HMDB0001389_c,CYP1A2,-1
Metab__HMDB0041856_c,CYP1A2,-1
Metab__4108_c,ODC1,-1
Metab__HMDB0013815_c,CYP1A2,-1
Metab__HMDB0000609_c,COMT,1
Metab__65399_c,AKT1,-1
Metab__HMDB0014924_c,MMP2,-1
Metab__2483_c,DIO2,-1
Metab__HMDB0002209_c,ESR2,1
Metab__HMDB0032943_c,ABCB1,1
Metab__HMDB0002364_c,CYP1A2,-1
Metab__HMDB0015420_c,CA2,-1
Metab__HMDB0014583_c,TYMS,-1
Metab__HMDB0000151_c,RAF1,1
Metab__HMDB0001925_c,MAPKAPK2,1
Metab__2146_c,NOS2,-1
Metab__25701_c,PTPN1,-1
Metab__3202_c,ACHE,-1
Metab__5562_c,CASP3,1
Metab__1795_c,CYP1A1,-1
Metab__HMDB0014737_c,HSF1,1
Metab__107758_c,BTK,-1
Metab__HMDB0014520_c,CHRM4,-1
Metab__92503_c,CYP3A4,-1
Metab__15910_c,ERBB2,1
Metab__HMDB0031791_c,AR,-1
Metab__56971_c,HTR1A,1
Metab__10377_c,CYP1A1,-1
Metab__HMDB0038457_c,MAPK3,1
Metab__62156_c,OPRM1,1
Metab__4041_c,AKR1C2,-1
Metab__HMDB0002434_c,MAPK1,1
Metab__HMDB0124735_c,ELANE,-1
Metab__93860_c,PMAIP1,1
Metab__274_c,EZR,1
Metab__481_c,GCK,1
Metab__481_c,GCK,-1
Metab__5372_c,IL10,1
Metab__HMDB0000876_c,CASP3,1
Metab__2770_c,TERT,-1
Metab__4425_c,REN,1
Metab__HMDB0014334_c,EIF2AK3,-1
Metab__HMDB0015264_c,CD36,1
Metab__HMDB0015175_c,CASP3,-1
Metab__HMDB0001999_c,PPARG,1
Metab__HMDB0001388_c,SLC27A1,1
Metab__HMDB0000673_c,GRHL1,1
Metab__4792_c,PRKCA,1
Metab__15415_c,PNPLA6,-1
Metab__HMDB0015623_c,CNR2,-1
Metab__656986_c,ACHE,-1
Metab__HMDB0014858_c,SLC25A4,-1
Metab__HMDB0003217_c,CASP3,1
Metab__HMDB0015002_c,FKBP4,1
Metab__HMDB0015002_c,FKBP4,-1
Metab__HMDB0000538_c,RPS13,1
Metab__HMDB0001943_c,SLC6A4,-1
Metab__4010_c,CASP3,1
Metab__5381226_c,NR1I2,1
Metab__3910_c,CMA1,-1
Metab__HMDB0015327_c,MAP2,-1
Metab__77998_c,SCD,1
Metab__942_c,CHRNB3,1
Metab__HMDB0014668_c,SCN10A,-1
Metab__75736_c,F2,-1
Metab__681_c,ADCY5,-1
Metab__11169048_c,CALCRL,-1
Metab__93860_c,ESR1,-1
Metab__3224_c,CYP1A1,-1
